nose_x,nose_y,relbow_x,relbow_y,rwrist_x,rwrist_y,lelbow_x,lelbow_y,lwrist_x,lwrist_y,lr_wrist_dist,r_wrist_to_nose_dist,r_wrist_velocity_y,label
-0.049999999999999815,-0.13333333333333305,-0.3333333333333333,0.13518518518518552,-0.3766666666666667,0.22222222222222252,0.31666666666666665,0.09814814814814844,0.30000000000000016,0.2740740740740746,0.6858980275903996,0.48283627059028095,-0.00462962962962947,steering
-0.03666666666666663,-0.12962962962962882,-0.3500000000000001,0.14814814814814858,-0.4,0.23703703703703805,0.3166666666666649,0.10185185185185264,0.2999999999999995,0.28703703703703765,0.7277065274706943,0.5161933315682756,0.007407407407407765,steering
-0.03666666666666663,-0.12777777777777696,-0.3466666666666667,0.1462962962962968,-0.4033333333333333,0.24444444444444505,0.3199999999999984,0.10740740740740773,0.2966666666666662,0.28148148148148244,0.7029942817829161,0.5224881119800657,0.003703703703703501,steering
-0.033333333333333326,-0.13888888888888695,-0.3666666666666669,0.1407407407407424,-0.4266666666666666,0.2277777777777797,0.3399999999999981,0.10555555555555708,0.3499999999999979,0.26666666666666905,0.790425299212464,0.5377318621353542,-0.00833333333333268,steering
-0.03666666666666663,-0.12777777777777555,-0.3533333333333335,0.14814814814815014,-0.4166666666666666,0.2574074074074095,0.3599999999999951,0.1166666666666687,0.34999999999999776,0.28148148148148433,0.777639670278028,0.5410800558938994,0.01481481481481492,steering
-0.049999999999999815,-0.12777777777777516,-0.3233333333333335,0.1296296296296322,-0.3666666666666667,0.22037037037037266,0.30999999999999284,0.10185185185185464,0.2699999999999977,0.2777777777777809,0.7854340975131829,0.47062183421167636,-0.018518518518518434,steering
-0.046666666666666516,-0.12407407407407113,-0.3166666666666669,0.12962962962963245,-0.3533333333333333,0.22407407407407695,0.3099999999999904,0.1055555555555584,0.2699999999999977,0.2777777777777811,0.6540000377543667,0.46395212846093226,0.001851851851852146,steering
-0.01999999999999957,-0.1314814814814783,-0.40000000000000013,0.12222222222222512,-0.43666666666666654,0.22222222222222554,0.3633333333333233,0.08888888888889201,0.3499999999999984,0.2611111111111146,0.8570048651088845,0.546550474453027,-0.0009259259259257052,steering
-0.05666666666666631,-0.1296296296296261,-0.3266666666666669,0.1296296296296331,-0.3666666666666666,0.20370370370370805,0.3166666666666549,0.11111111111111482,0.2666666666666649,0.27777777777778195,0.7876273167707264,0.455204471760891,-0.009259259259258745,steering
-0.02999999999999925,-0.12962962962962574,-0.3200000000000003,0.12592592592592966,-0.3733333333333333,0.19629629629630074,0.3199999999999882,0.1018518518518563,0.26999999999999824,0.27777777777778234,0.6590125422662267,0.47339781048125984,-0.003968253968253914,steering
